Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
82. MES-04,Head Teaching as,,,,,2.,BPOI-002,Fundamental of,,,
,School Leaders,,3,475.00,550.00,,,Accountancy,2,850.00,
,fo|ky; ize[k ds :i,,,,,,,,,,
,,,,,,3.,BPOI-003,Procure to Pay,,,
,ea,e[;k/;kid,,,,,,"(P2P, Accounts Payable)",1,550.00,
83. MES-06,Managing Teaching -,,,,,4.,BPOI-004,Order to Cash,1,350.00,
,Learning,,3,475.00,575.00,,,,,,
,f'k{k.k & vf/kxe izca/ku,,,,,5.,BPOI-006,Social Skills on Business,,,
,,,,,,,,Commu nication,8,1850.00,
84. MES-07,School Governance and,,,,,,,,,,
,Financial Management,,3,425.00,500.00,6.,BPOI-007,Diploma in Business,,,
,"fo|ky; iz'kklu ,oa",,,,,,,"Process Outsourcing,",,,
,foÙkh; izca/ku,,,,,,,Finance and Accountancy,8,2875.00,
85. MESE-061 Open and Distance Theory,,,,,,7.,MVE-001,"Introduction toAnatomy,",,,
,Learning Systems (Optional),,5,825.00,-,,,Physiology and,,,
,,,,,,,,Pharmaceutical Chemistry,1,950.00,
,,,,,,29,,,,,

Contd. from pre page,,,,,,,,,,,,,
Sl.,Course,Course Title,,No. of,,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,,Blocks,,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,,,English,Hindi,,,,,English,Hindi
8.,MVE-002,Pharmacology and,,,,,,10.,MSW-002,Origin and Development of,,,
,,Toxicology,,,1,450.00,,,,Social Work in India,4,650.00,725.00
9.,MVE-003,Pharmaceutics,,,1,425.00,,,,Hkkjr ea lekt dk;Z,,,
,,,,,,,,,,dk mnxe vkSj fodkl,,,
10. MVE-004,,Drug Regulatory Affairs,,,1,350.00,,,,,,,
,,,,,,,,11. MSW-003,,Social Science Concepts for,,,
11. MVE-005,,Introduction and,,,,,,,,Social Workers,4,750.00,800.00
,,Management,,,1,625.00,,,,lkekftd dk;drkvks ds,,,
12. MVE-006,,Sales Management,,,1,650.00,,,,"fy, lkekftd foKku",,,
,,,,,,,,,,"vo/kkj.kk,a",,,
13. MVEI-011,,Understanding the Learner 4,,,,525.00,,,,,,,
,,,,,,,,12.,MSW-004,Social Work and Social,,,
14. MVEI-012,,Assertive and Adoptive,,,,,,,,Development,4,850.00,925.00
,,Technology,,,2,350.00,,,,"lkekftd dk;Z ,oa",,,
15. MVEI-013,,Software for Visually,,,4,500.00,,,,lkekftd fodkl,,,
16. MVEI-014,,Communication Skills,,,4,725.00,,13.,MSW-005,Social Work Practicum,4,600.00,700.00
,,,,,,,,,,lekt dk;Z iz;kx,,,
17. MVEI-021,,Education and Vocational,,,,,,,,,,,
,,Education & Training:,,,,,,14.,MSW-006,Social Work Research,4,675.00,725.00
,,Its Context,,,4,975.00,,,,lekt dk;Z vula/ kku,,,
18. MVEI-022,,ICT for Vocational,,,,,,15.,MSW-007,Case Work & Counselling:,4,650.00,825.00
,,Education and Training,,,4,1025.00,,,,Working with Individual,,,
19. MVEI-023,,Communication Skills,,,4,900.00,,16.,MSW-008,Social Group Work:,4,575.00,650.00
,,,,,,,,,,Working with Groups,,,
20. MVEI-024,,Pedagogy & Vocational,,,,,,,,,,,
,,Education and Training,,,4,775.00,,17.,MSW-009,Community of Organisation,4,725.00,775.00
,,,,,,,,,,Management for Community,,,
,,,,,,,,,,Development,,,
,SCHOOL OF SOCIAL WORK (SOSW),,,,,,,,,,,,
,,,,,,,,18.,"MSWE-001HIV/Aids: Stigma,",,4,725.00,725.00
1.,BSWE-001 Introduction to Social Work,,,,6,1050.00 1175.00,,,,Discrimination & Prevention,,,
2.,BSWL-001 Field Work Journal – I,,,,1,550.00,575.00,19.,MSWL-001 Social Work Practicum-I,,,,
,,,,,,,,,,(Practical),1,675.00,700.00
3.,BSWL,Field Work Guide,,,1,350.00,400.00,,,,,,
,,,,,,,,20.,MSWL-002 Field Work Practicum-II,,,,
4.,BSWE-002 Social Work Intervention,,,,,,,,,(Practical),2,925.00,975.00
,,with Individuals and Groups,,,7,1400.00 1550.00,,,,,,,
,,,,,,,,21.,MSWP-001 Project Work Hand Book on,,1,150.00,-
5. BSWL-002,,Field Work Journal –II,,,1,600.00,650.00,,,Social Work Research,,,
6.,BSWE-003 Social Work Intervention with,,,,,,,22.,MVE-002,Pharmacology and Toxicology 1,,200.00,-
,,Communities & Institutions,,,6,1175.00 1325.00,,,,,,,
,,,,,,,,23.,MVE-003,Pharmaceutics,1,200.00,-
7.,BSWL-003 Field Work Journal,,,,1,575.00,625.00,,,,,,
,,,,,,,,24.,MVE-004,Drugs Regulatory Affairs,1,150.00,-
8.,BSWE-004 Introduction to Family Education 6,,,,,975.00 1100.00,,,,,,,
,,,,,,,,25.,MVE-005,Introduction to Management,1,300.00,-
9.,MSW-001,Origin and Development,,,,,,,,,,,
,,of Social Work,,,,,,26.,MVE-006,Sales Management,1,300.00,-
,,lekt dk;Z,,dk mnxe,,,,27.,BSWE-005 Introduction to HIV/AIDS,,6,1100.00 1175.00,
,,",oa",fodkl,,4,625.00,675.00,,,,,,
,,,,,,,,28.,BSWE-006 SubstanceAbuse and,,,,
,,,,,,,,,,CounseLling,6,1025.00 1100.00,
,,,,,,,30,,,,,,

Contd. from pre page,,,,,,,,,,,,,,
Sl.,Course,Course Title,,No. of,,Pricing,,Sl.,,Course,Course Title,No. of,Pricing,
No.,Code,,,Blocks,,in Rs.,,No.,,Code,,Blocks,in Rs.,
,,,,,,English,Hindi,,,,,,English,Hindi
29.,BFE-101,Basics of HIV/AIDS,,,3,600.00,-,,3.,MEDS-003,Problems and Issues in,,,
,,,,,,,,,,,Development,5,650.00,-
30.,BFE-102,Basics of Family Educations,,,3,600.00,-,,,,,,,
,,,,,,,,,4.,MAE-001,Understanding,,,
31.,BFEE-101 Elective on HIV/AIDS,,,,3,525.00,575.00,,,,Adult Education,3,550.00,-
32.,BFEE-102 Elective on Family Educations,,,,3,500.00,525.00,,5.,MAE-002,Policy Planning and,,,
33.,"BFEE-103 Alcohol, Drugs and HIV",,,,3,475.00,550.00,,,,Implementation ofAdult,,,
,,,,,,,,,,,Education in India,4,600.00,-
34.,BFEE-104 Communication and,,,,,,,,,,,,,
,,Counselling in HIV,,,3,575.00,650.00,,6.,MAE-003,Knowledge Management,,,
,,,,,,,,,,,Information Dissemination,,,
,,,,,,,,,,,and Networking inAdult,,,
,,,,,,,,,,,Education,4,550.00,-
SCHOOL OF JOURNALISM AND NEW MEDIA,,,,,,,,,,,,,,
,,STUDIES (SOJNMS),,,,,,,7.,MAEL-001,Practical Work Components 1,,225.00,-
,,,,,,,,,8.,MEDS-005,Planning and Management,,,
1. MJM-001,,Introduction to,,,,,,,,,,,,
,,Broadcasting,,,5,675.00,725.00,,,,of Extension and,,,
,,,,,,,,,,,Development Programme,4,500.00,-
,,& Printing,,,,,,,,,,,,
,,,,,,,,,9.,MEDS-006,Research Methods in,,,
2. MJM-002,,Production and,,,,,,,,,,,,
,,Presentation,,,3,250.00,525.00,,,,Extension and,,,
,,,,,,,,,,,Development Studies,4,575.00,-
3. MJM-003,,Recording and Editing,,,2,325.00,525.00,,,,,,,
,,,,,,,,,10. MEDSP-007 Project Work - II,,,1,100.00,-
4. MJME-001,,Practical Manual,,,1,275.00,275.00,,,,,,,
,,,,,,,,,11. MEDSP-004 Project Work,,,1,100.00,-
5. CCR-BJM-001,,Introduction to,,,,,,,,,,,,
,,Community Radio,,,4,650.00,700.00,,12. MEDSP-007 Project Work,,,1,50.00,-
,,lkenkf;d,,jfM;ks,,,,,,,,,,
,,,,,,,,,13. MEDS-010,,Training for Development,4,250.00,-
,,dk,ifjp;,,,,,,,,,,,
,,,,,,,,,14. MAE-002,,Policy Planning and,,,
6. CCR-BJMP-001,,Internship Manual,,,1,150.00,175.00,,,,,,,
,,,,,,,,,,,Implementation ofAdult,,,
,,banuf’ki,eSuvy,,,,,,,,Education in India Theory,4,350.00,-
7. CCR-BJM-002,,Operating a,,,4,550.00,625.00,,,,,,,
,,,,,,,,,16. MAEL-001,,Practical Work,,,
,,Community Radio,,,,,,,,,Components,1,125.00,-
,,lkenkf;d jfM;ks ea,,,,,,,,,,,,
,,lpkyu,,,,,,,17. MEDS-008,,Extension Communication,,,
8. JMC-001,,,,,5,975.00,-,,,,and Diffusion of Innovations,,,
,,,,,,,,,,,for Development,4,500.00,-
9. JMC-002,,,,,5,850.00,-,,,,,,,
,,,,,,,,,18. MEDS-009,,Development in India –,,,
10.JMC-003,,,,,5,850.00,-,,,,,,,
,,,,,,,,,,,Pre and Post,,,
11. JMC-004,,,,,4,1000.00,-,,,,Liberalization Period,5,725.00,-
,,,,,,,,,19. MEDS-010,,Training for Development,4,500.00,-
,SCHOOL OF EXTENSION AND,,,,,,,,,,,,,
,,,,,,,,,20. MEDS-011,,Local Self Governance,4,500.00,-
,,DEVELOPMENT STUDIES,,,,,,,,,,,,
,,,,,,,,,21. MEDSE-015 Family Healthcare,,,,,
1.,MEDS-001,Introduction to Extension,,,,,,,,,Education,3,400.00,-
,,and Development,,,4,600.00,-,,,,,,,
,,,,,,,,,22. BEDS-001,,Overview and,,,
2.,MEDS-002,Dynamics of Extension,,,,,,,,,Perspective of Values,,,
,,and Development,,,4,500.00,-,,,,CPVE Programme,3,350.00,-
,,,,,,,,31,,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
23. BEDS-002,,Socio-Psychological Basics 3,,375.00,-,,SCHOOL OF INTER-DESPILANARY AND,,,,
24. BEDS-003,,Pedagogy of Values,3,350.00,-,,TRANS-DESPILANARY STUDIES,,,,
25. BEDS-004,,Application and Support,,,,1.,MFC-01,Folklore and Culture:,,,
,,Skills,3,325.00,-,,,Conceptual Perspectives,1,550.00,-
26. MEDS-041,,Introduction to Urban,5,700.00,-,2.,MFC-02,"Tradition, Identity and",,,
,,Development,,,,,,Cultural Production,1,425.00,-
27. MEDS-042,,Challenges in Urban,5,700.00,-,3.,MFC-03,Cultural and Societal,,,
,,Issues and Planning &,,,,,,Transformation,1,425.00,-
,,Development,,,,,,,,,
,,,,,,4.,MFC-04,Tribes of India: Identity,,,
28. MEDS-043,,Dynamics of Urban,5,675.00,-,,,Culture and Folklore,1,450.00,-
,,Planning and,,,,,,,,,
,,Development,,,,5.,MPYE-16,Philosophy of Sri Aurobindo 4,,525.00,-
29. MEDS-044,,Monitoring and,4,525.00,-,6.,MPYE-15,Gandhian Philosophy,4,550.00,-
,,Evaluation of Projects,,,,7.,MPYE-14,Philosophy of Mind,4,525.00,-
,,and Programmes,,,,,,,,,
,,,,,,8.,MPYE-13,Philosophy of Technology,4,575.00,-
30. MEDSP-045 Post Graduate Diploma,,,1,100.00,-,,,,,,
,,in Urban Planning and,,,,9.,MPYE-12,Tribal Philosophy,4,600.00,-
,,Development.,,,,,,,,,
,,,,,,10. MPYE-11,,Philosophy of Art,,,
31. MEDSE-046 Development Issues,,,5,750.00,-,,,(Aesthetics),4,575.00,-
,,and Perspective,,,,,,,,,
,,,,,,11. MPYE-10,,Philosophy of Religion,4,550.00,-
32. MEDSP-17,,Dissertation Handbook,1,100.00,-,,,,,,
,,,,,,12. MPYE-09,,Philosophy of Science,,,
33. MAEP-01,,Handbook in,1,175.00,-,,,and Cosmology,4,575.00,-
,,Desperation Work,,,,,,,,,
,,,,,,13. MPYE-08,,Metaphysics,4,550.00,-
34. MAE-004,,Extension Education,4,1025.00,-,,,,,,
,,,,,,14. MPYE-07,,Research Methodology,,,
,,and Development,,,,,,in Philosophy,4,550.00,-
35. MAEE-001,,Sustainable Development,4,650.00,-,15. MPYE-06,,Dalit Philosophy,4,525.00,-
36. MAE-005,,(English),3,725.00,-,16. MPYE-05,,World Religions,4,550.00,-
,,Population and,,,,,,,,,
,,,,,,17. MPYE-04,,Philosophy of Human,,,
,,Development Education,,,,,,,,,
,,,,,,,,Person,4,550.00,-
37. MAEE-002,,Basics of Legal,5,1150.00,-,,,,,,
,,,,,,18. MPYE-03,,Epistemology,4,550.00,-
,,Awareness,,,,,,,,,
,,,,,,19. MPYE-02,,Ethics,4,550.00,-
,,,,,,20. MPYE-01,,Logic,4,650.00,-
SCHOOL OF FOREIGN LANGUAGE (SOFL),,,,,,,,,,,
,,,,,,21. MPY-01,,Indian Philosophy,6,825.00,-
1.,BAL-001,Basics ofArabic,3,650.00,-,,,,,,
,,,,,,22. MPY-02,,Western Philosophy,6,850.00,-
2.,BAL-002,Communication Skills,3,450.00,-,,,,,,
,,,,,,23. BPY-01,,Indian Philosophy: Part-I,4,500.00,525.00
3.,DTG-001,General Principles of,,,,,,,,,
,,Teaching,1,250,-,24. BPY-02,,Logic: Classical and,,,
,,,,,,,,Symbolic,4,475.00,550.00
,,,,,,25. BPY-003,,Ancient and Medieval,,,
,,,,,,32,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
,,Philosophy,4,475.00,550.00,12. MTT-17,,"dk'kfoKku] ifjHkkf""kd]",,,
,,,,,,,,'kCnkoyh vkSj vuokn,1,-,475.00
26. BPY-04,,Religions of the World,4,450.00,500.00,,,,,,
,,,,,,13. MTT-20,,vuokn izfØ;k,1,-,500.00
27. BPY-05,,Indian Philosophy : Part-II,4,525.00,550.00,,,,,,
,,,,,,14. MTT-21,,vuokn izf'k{k.k,1,-,325.00
28. BPY-06,,Metaphysics,4,475.00,500.00,,,,,,
,,,,,,15. PGDT-01,,vuokn% fl}kr vkSj,,,
29. BPY-07,,Ethics,4,500.00,525.00,,,izfof/k,6,-,925.00
30,BPY-08,Modern Western,,,,16. PGDT-02,,"vuokn dk Hkkf""kd vkj",,,
,,Philosophy,4,450.00,475.00,,,lkekftd i{k,6,-,1025.00
31. BPY-09,,Contemporary Western,,,,17. PGDT-03,,O;kogkfjd vunku,,,
,,Philosophy,4,475.00,500.00,,,ds fofo/k Lrj,,,
32. BPY-10,,Epistemology,4,475.00,500.00,,,vkSj {k=,6,-,1350.00
33. BPY-11,,Philosophy of Human,,,,18. PGDT-04,,iz’kklfud vuokn,7,-,1325.00
,,Person,4,475.00,500.00,,,,,,
34. BPY-12,,Philosophy of Science,,,,SCHOOL OF GENDER AND DEVELOPMENT,,,,,
,,and Cosmology,4,450.00,475.00,,,,,,
,,,,,,,,STUDIES,,,
35. BPYE-01,,Philosophy of Religion,4,475.00,475.00,,,,,,
,,,,,,1.,MWG-001,Theories of Women’s,,,
36. BPYE-02,,Tribal and Dalit Philosophy 4,,500.00,525.00,,,& Gender Studies,1,(E),925
,,,,,,2.,MWG-002,Gender and Power,1,(E),525
,SCHOOL OF TRANSLATION STUDIES,,,,,3.,MWG-003,Constructing Gender,,,
1.,MTT-001,"Hkkjrh; Hkk""kkvka ea vuokn",3,-,525.00,,,through ARTS & MEDIA,1,(E),675
2.,MTT-002,caXyk&fgnh vuokn %,,,,4.,MWG-004,Gendered Bodies and,,,
,,ryuk vkSj iqu%ltu,4,-,800.00,,,Sexualities,1,(E),550
3.,MTT-003,caXyk vkSj fgnh ds fofHkUu,,,,5.,MWGP-001,Project Work Manuall,1,(E),100
,,"Hkkf""kd {k=ka ea vuokn",4,-,775.00,6.,MWG-005,Research Methods,1,(E),850
4.,MTT-004,ey;kye&fgnh vuokn %,,,,7.,MWG-006,Gendered & Nation,1,(E),800
,,ryuk vkSj iqu% ltu,4,-,800.00,,,,,,
,,,,,,8.,MWG-007,Postmodernism,,,
5.,MTT-005,ey;kye vkSj fgnh ds,,,,,,& Gender,1,(E),825
,,"fofHkUUk Hkkf""kd {k=ka",,,,,,,,,
,,ea vuokn,4,-,850.00,9.,MWG-008,Gender & Life Narratives,1,(E),700
6.,MTT-10,vuokn fl)kr,1,-,400.00,10. MWG-009,,Women and Social,,,
,,,,,,,,Structure,1,(E),775
7.,MTT-11,vuokn % bfrgkl vkSj,,,,,,,,,
,,ijEijk,1,-,375.00,11. MWG-010,,Women and Political,,,
,,,,,,,,Process,1,(E),825
8.,MTT-12,"vuokn vkSj Hkk""kkfoKku",1,-,550.00,,,,,,
,,,,,,12. MWG-011,,Women in the Economy,1,(E),1000
9.,MTT-13,vuokn ds {k=,1,-,450.00,,,,,,
,,,,,,13. MGS-001,,Gender and Development:,,,
10. MTT-15,,vuokn vkSj lkfgR;,1,-,400.00,,,"Concepts, Approaches",,,
11. MTT-16,,vuokn vkSj tulpkj,1,-,375.00,,,and Strategies,6,(E),1300
,,,,,,33,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
14. MGS-002,"Gender, Development",,,,,22. MGSE-004,Gender Issues in,,,,
,Goals and Praxis,,4,(E),875,,"Agriculture, Rural",,,,
,,,,,,,Livelihoods and Natural,,,,
15. MGS-003,Gender Analysis,,3,(E),600,,Resource Management,,3,(E),500
16. MGS-004,Gender-Sensitive Planning,,,,,23. MGSE-006,"Gender, Resources",,,,
,and Policy Making,,5,(E),1075,,and Entitlement,,3,(E),525
17. MGS-005,Research Methodologies,,,,,24. MGSE-009,"Gender Issues in Work,",,,,
,in Gender and,,,,,,Employment and,,,,
,Development Studies,,6,(E),1300,,Productivity,,3,(E),650
18. MGSP-001,Internship-I/Field Based,,,,,25. MGSE-013,Training and,,,,
,Research Project-I,,1,(E),125,,Empowerment,,3,(E),500
19. MGSE-001,Gender Planning and,,,,,26. MGSE-020,Gender and,,,,
,Development Policies,,3,(E),500,,Financial Inclusion,,3,(E),650
20. MGSE-002,Gender Audit and Gender,,,,,27. MGSP-002,Internship-II/ Filed Bases,,,,
,Budgeting,,3,(E),600,,Research Project-II,,1,(E),75
21. MGSE-003,Gender Mainstreaming,,3,(E),500,,,,,,
The revised/new pricing of the above courses (at N/124 to (N/156) may kindly be seen for consideration and approval,,,,,,,,,,,
before notification.,,,,,,,,,,,
Submitted please,,,,,,,,,,,
,,,,,,,,K. N. Mohanan,,,
,,,,,,,,"SO (P), MPDD",,,
,,,,,34,,,,,,
